user_id,transaction_id,current_amount,mean_amount,std_amount,max_amount,min_amount,unique_devices,primary_device_ratio,unique_locations,location_switch_rate,time_diff_mean,time_diff_std,min_time_gap,txn_count,is_fraud
2196,18040,1928.43,2000.8472222222222,104.32051401700072,2238.45,1833.86,18,0.05555555555555555,1,0.05555555555555555,34297.76470588235,24712.196365179207,143.0,18,0
2197,18060,2196.59,1944.9078947368425,320.3166979825322,2486.05,1402.64,19,0.05263157894736842,1,0.05263157894736842,46312.333333333336,27895.94075045581,5482.0,19,0
2198,18074,1428.01,1601.3300000000002,106.70260173335357,1821.29,1430.6,13,0.07692307692307693,1,0.07692307692307693,40324.083333333336,29682.92303193365,1766.0,13,0
2199,18085,466.7,500.9170000000001,56.60204512402552,585.15,419.59,10,0.1,1,0.1,35548.11111111111,27535.00091903233,9768.0,10,0
2200,18103,2059.2,2197.9900000000002,2367.2209812008473,11361.95,1323.95,17,0.058823529411764705,2,0.17647058823529413,53230.5,21519.669483211554,16416.0,17,1
2201,18121,180.81,502.18294117647065,647.515966103971,2979.0,151.98,17,0.058823529411764705,2,0.17647058823529413,53345.9375,22622.47418672782,15725.0,17,1
2202,18141,42.04,421.68631578947367,250.538001757341,847.84,10.0,19,0.05263157894736842,1,0.05263157894736842,44985.055555555555,27002.884435190652,1338.0,19,0
2203,18160,1025.62,853.9844444444444,215.88779823358192,1388.37,525.51,18,0.05555555555555555,1,0.05555555555555555,29260.29411764706,20275.889689988653,459.0,18,0
2204,18180,1159.37,1130.5378947368422,59.150477370004516,1251.19,1016.36,19,0.05263157894736842,4,0.2631578947368421,44760.166666666664,25427.96215204597,1165.0,19,0
2205,18192,1158.59,1632.8436363636365,310.14228445256305,2004.78,921.77,11,0.09090909090909091,1,0.09090909090909091,38276.9,23760.06956335683,13239.0,11,0
2206,18203,1487.69,1384.579,93.0998764111842,1582.12,1235.63,10,0.1,1,0.1,31302.88888888889,28727.01928256935,509.0,10,0
2207,18220,1206.43,1036.588125,94.22548255602977,1207.39,863.74,15,0.125,1,0.0625,40511.6,26140.46095287096,1399.0,16,0
2208,18234,788.24,712.2607692307691,160.3650913520738,955.91,397.07,13,0.07692307692307693,1,0.07692307692307693,40579.0,27838.070613003078,8214.0,13,0
2209,18245,2060.53,2013.2490000000003,54.227545163361775,2094.61,1946.74,10,0.1,1,0.1,59357.88888888889,18422.483793210704,27546.0,10,0
2210,18265,921.98,1046.2484210526318,147.54084298040465,1319.89,778.87,19,0.05263157894736842,1,0.05263157894736842,43119.944444444445,25165.324304480426,1395.0,19,0
2211,18276,1180.88,1017.0310000000002,73.50102530652964,1167.21,904.44,10,0.1,1,0.1,41949.333333333336,28732.28984522466,5745.0,10,0
2212,18290,414.15,601.08,170.746891138121,992.13,370.64,13,0.07692307692307693,1,0.07692307692307693,53422.583333333336,27918.423706669964,4502.0,13,0
2213,18302,1640.44,1748.4254545454542,85.60979223939704,1889.27,1604.53,11,0.09090909090909091,1,0.09090909090909091,34680.8,25300.228698131916,4803.0,11,0
2214,18316,1211.07,1604.1946153846152,232.76379793026896,1879.89,1050.84,13,0.07692307692307693,1,0.07692307692307693,41853.166666666664,24264.282634932337,2338.0,13,0
2215,18335,443.81,756.3177777777778,287.8407884793576,1224.96,74.18,18,0.05555555555555555,1,0.05555555555555555,40076.882352941175,27095.21518617806,2900.0,18,0
2216,18349,464.15,480.3823076923076,93.86939980222931,634.56,254.36,13,0.07692307692307693,2,0.23076923076923078,52393.083333333336,23852.87703424067,20525.0,13,0
2217,18364,1569.51,1455.805,138.7963322365101,1674.12,1260.59,14,0.07142857142857142,4,0.5714285714285714,35936.46153846154,26428.92778003989,7288.0,14,0
2218,18378,1430.12,1409.73,110.38020527552332,1587.89,1195.05,13,0.07692307692307693,1,0.07692307692307693,36105.0,26876.07244033588,4112.0,13,0
2219,18389,756.51,749.17,68.16954174865946,863.21,650.93,10,0.1,1,0.1,46693.22222222222,20785.33447396131,24897.0,10,0
2220,18408,2059.42,1954.8216666666667,196.3945013681571,2293.35,1629.69,18,0.05555555555555555,6,0.6666666666666666,44433.23529411765,24291.872945311905,6574.0,18,0
2221,18428,146.56,547.8699999999999,298.3848887669153,983.51,16.26,19,0.05263157894736842,1,0.05263157894736842,40973.055555555555,29855.573241607126,262.0,19,0
2222,18441,1001.4,1015.5500000000001,97.78656684098,1152.53,874.12,12,0.08333333333333333,2,0.3333333333333333,33145.0,30818.82563304449,2393.0,12,0
2223,18457,1894.64,4241.992,9209.800677841748,37531.5,1635.77,15,0.06666666666666667,1,0.06666666666666667,27740.35714285714,24814.87564285442,351.0,15,1
2224,18477,1011.21,1043.2478947368422,61.02023258076395,1180.77,943.53,19,0.05263157894736842,3,0.3157894736842105,52630.22222222222,23839.285250229925,4150.0,19,0
2225,18496,1360.09,1307.9605555555556,188.20036673941334,1623.62,992.43,18,0.05555555555555555,4,0.5555555555555556,38049.705882352944,27985.252649307782,1495.0,18,0
2226,18515,1088.88,981.7872222222223,67.65403920862252,1108.88,864.41,18,0.05555555555555555,1,0.05555555555555555,43187.35294117647,27954.492051683697,1247.0,18,0
2227,18526,1082.26,581.788,289.20425695345494,1010.85,10.0,10,0.1,1,0.1,41376.444444444445,19847.43674326178,21569.0,10,0
2228,18537,1736.34,4935.592,9432.99365490063,31774.38,1601.24,10,0.1,1,0.1,44407.0,30145.17375551184,530.0,10,1
2229,18554,1066.73,1014.6675,127.9474794072422,1268.62,788.43,16,0.0625,1,0.0625,39749.333333333336,28142.218451659995,2869.0,16,0
2230,18565,2087.68,1885.0070000000003,149.1709989724693,2111.81,1640.67,10,0.1,1,0.1,34014.666666666664,25040.2552203447,8459.0,10,0
2231,18577,1181.19,693.5945454545455,229.82484967312115,1020.23,286.49,11,0.09090909090909091,1,0.09090909090909091,35720.4,27694.29675021355,970.0,11,0
2232,18590,875.81,694.5125000000002,218.21227055428056,1099.9,267.6,12,0.08333333333333333,1,0.08333333333333333,45093.63636363636,24375.212923265834,11006.0,12,0
2233,18601,257.28,383.08599999999996,77.00661042331942,514.91,287.25,10,0.1,1,0.1,44664.555555555555,27369.347421481896,5406.0,10,0
2234,18612,1387.88,1400.543,84.29426157482159,1499.75,1281.79,10,0.1,4,0.6,53026.77777777778,31280.741142825314,1017.0,10,0
2235,18629,730.4,999.3981249999999,310.7216589858465,1529.41,484.93,16,0.0625,1,0.0625,46193.0,22022.075878536067,7429.0,16,0
2236,18647,2023.36,2593.045882352941,3215.0809538273265,15053.05,1553.46,17,0.058823529411764705,1,0.058823529411764705,35706.0625,27004.408006764996,3462.0,17,1
2237,18663,877.72,1176.446,216.26317293652065,1522.55,830.43,15,0.06666666666666667,1,0.06666666666666667,39484.142857142855,23502.624265444007,3388.0,15,0
2238,18683,1975.4,1904.247368421053,252.85914040654038,2358.81,1475.12,19,0.05263157894736842,1,0.05263157894736842,44568.38888888889,25682.146795319506,1701.0,19,0
2239,18695,619.59,724.3072727272727,280.1994503952821,1124.86,173.63,11,0.09090909090909091,1,0.09090909090909091,36919.2,16404.531229036824,10829.0,11,0
2240,18709,1910.79,1761.0176923076926,236.0545978565781,2150.05,1452.59,13,0.07692307692307693,5,0.5384615384615384,28159.75,25349.10915101357,141.0,13,0
2241,18725,1607.59,1631.7653333333333,49.88284014520805,1697.48,1564.75,15,0.06666666666666667,1,0.06666666666666667,38610.857142857145,28806.349139508337,1724.0,15,0
2242,18743,1223.49,1535.144117647059,191.17385958398003,1869.68,1178.33,17,0.058823529411764705,1,0.058823529411764705,40202.8125,26271.128254464064,231.0,17,0
2243,18758,1658.12,1745.205,150.09294790741657,1976.1,1454.84,14,0.07142857142857142,1,0.07142857142857142,61352.230769230766,24132.516763880518,10205.0,14,0
2244,18777,1905.42,1651.4211111111113,246.72035028702362,2075.84,1199.97,18,0.05555555555555555,1,0.05555555555555555,41423.58823529412,27967.738344963702,2767.0,18,0
2245,18796,9566.59,1425.913888888889,234.27097950221685,1911.78,1032.03,18,0.05555555555555555,4,0.5,56782.882352941175,22545.614867093205,9179.0,18,1
2246,18814,625.72,580.9329411764706,68.56433810341073,691.68,456.22,17,0.058823529411764705,1,0.058823529411764705,46458.8125,25386.300382210742,2802.0,17,0
2247,18829,133.0,398.88499999999993,182.8305042192821,678.42,10.0,14,0.07142857142857142,1,0.07142857142857142,33598.307692307695,20075.734861537923,6493.0,14,0
2248,18842,26247.9,1883.4383333333333,251.85590706640656,2246.75,1335.55,12,0.08333333333333333,1,0.08333333333333333,40964.09090909091,26718.377658288107,7610.0,12,1
2249,18857,1411.23,1864.292857142857,1935.0069252685798,8583.12,1216.9,14,0.07142857142857142,4,0.42857142857142855,40956.153846153844,28203.832750314137,4718.0,14,1
2250,18875,1723.21,3033.4529411764706,5417.536204885673,24047.64,1354.55,17,0.058823529411764705,1,0.058823529411764705,43618.375,22369.08873386069,10344.0,17,1
2251,18890,1254.94,1140.52,88.8433618142714,1350.51,1002.77,14,0.07142857142857142,4,0.42857142857142855,55866.46153846154,25176.720863446404,3469.0,14,0
2252,18904,730.14,913.3299999999999,1462.0446444163963,5771.22,353.64,13,0.07692307692307693,1,0.07692307692307693,45496.833333333336,27201.416827515484,9874.0,13,1
2253,18919,496.76,483.66214285714295,45.53115132751192,545.3,370.51,14,0.07142857142857142,1,0.07142857142857142,40479.692307692305,25114.72866130091,236.0,14,0
2254,18932,1554.64,1446.134166666667,154.38180106230925,1693.29,1243.21,12,0.08333333333333333,1,0.08333333333333333,40216.09090909091,24157.978808064825,8578.0,12,0
2255,18942,672.45,1139.1355555555556,184.74010190745744,1354.87,808.21,9,0.1111111111111111,1,0.1111111111111111,41203.25,26443.33797683535,6413.0,9,0
2256,18954,577.2,620.3418181818182,245.08480282621287,911.55,181.6,11,0.09090909090909091,1,0.09090909090909091,45871.7,26339.409096763477,4372.0,11,0
2257,18968,1043.39,1113.6846153846154,139.9064101828662,1301.75,794.42,13,0.07692307692307693,1,0.07692307692307693,48724.25,28220.57478676603,2085.0,13,0
2258,18980,767.17,245.93454545454549,167.79550979472822,509.05,10.0,11,0.09090909090909091,1,0.09090909090909091,52637.1,19792.494556438978,18886.0,11,0
2259,18997,1459.73,1348.65625,116.5431984501884,1599.32,1184.75,16,0.0625,4,0.6875,43061.73333333333,19322.720007681066,5379.0,16,0
2260,19007,755.75,832.201111111111,102.55939235931103,1033.37,710.24,9,0.1111111111111111,1,0.1111111111111111,55085.625,20945.502032911845,15249.0,9,0
2261,19025,1712.72,1526.2894117647058,366.2850209616581,2419.5,963.58,17,0.058823529411764705,1,0.058823529411764705,38132.875,27184.398822057236,3043.0,17,0
2262,19043,1096.0,802.2576470588235,82.24284175001279,983.66,678.98,17,0.058823529411764705,1,0.058823529411764705,38440.6875,23830.384869514102,5025.0,17,0
2263,19062,1736.7,1064.5094444444444,326.71747817760223,1613.58,441.94,18,0.05555555555555555,1,0.05555555555555555,34384.23529411765,23696.109460545973,155.0,18,0
2264,19082,325.79,409.83526315789476,486.568466398083,2224.77,10.0,19,0.05263157894736842,1,0.05263157894736842,46355.38888888889,20930.47125221669,4120.0,19,1
2265,19102,339.95,471.9105263157895,164.27268216372175,837.61,145.86,18,0.10526315789473684,1,0.05263157894736842,37177.38888888889,28541.100951886066,574.0,19,0
2266,19118,511.32,967.3533333333334,344.30994887635484,1506.75,439.05,15,0.06666666666666667,1,0.06666666666666667,34090.357142857145,24027.856684744842,908.0,15,0
2267,19137,1057.84,1716.0994444444445,2535.924614326446,11874.02,1013.64,18,0.05555555555555555,2,0.16666666666666666,36822.117647058825,26990.385503180467,494.0,18,1
2268,19153,1279.69,1302.9673333333335,117.33102746787257,1595.27,1140.1,15,0.06666666666666667,1,0.06666666666666667,49611.642857142855,24109.77484056285,1680.0,15,0
2269,19170,919.23,1966.76,3240.435842580439,11369.99,419.37,15,0.125,4,0.5625,35355.13333333333,27478.24103558166,5295.0,16,1
2270,19180,1513.31,1491.812222222222,146.80242937173904,1796.84,1331.48,9,0.1111111111111111,1,0.1111111111111111,45730.875,28262.422378423766,7449.0,9,0
2271,19198,2369.47,1716.6235294117648,203.35490834810136,2010.21,1358.08,17,0.058823529411764705,1,0.058823529411764705,39362.75,26867.1853940825,1273.0,17,0
2272,19214,1745.69,1605.8200000000002,57.35855422565271,1700.42,1503.26,15,0.06666666666666667,1,0.06666666666666667,44218.28571428572,27767.763806888823,4040.0,15,0
2273,19226,500.7,420.3863636363636,137.93721320026205,630.78,249.16,11,0.09090909090909091,1,0.09090909090909091,39495.6,28530.265365436444,4365.0,11,0
2274,19243,1135.51,1048.115,151.72560513418074,1295.27,711.44,16,0.0625,1,0.0625,39236.13333333333,26474.168771158984,4095.0,16,0
2275,19253,567.76,552.3377777777778,232.14234985121618,911.85,202.14,9,0.1111111111111111,1,0.1111111111111111,47429.25,26370.240097232985,19384.0,9,0
2276,19270,676.81,738.39375,116.11302401109016,920.61,489.77,16,0.0625,3,0.5,52208.46666666667,22831.747629958056,23576.0,16,0
2277,19289,1831.06,1998.0327777777775,125.98809737457483,2219.27,1733.19,18,0.05555555555555555,3,0.5,42343.05882352941,26204.03011339713,4891.0,18,0
2278,19300,456.61,508.4079999999999,204.3735290426168,933.74,147.26,10,0.1,1,0.1,47166.88888888889,28385.910516682587,7539.0,10,0
2279,19320,1331.54,1609.3963157894736,1950.1938131125169,9652.84,1038.22,19,0.05263157894736842,2,0.15789473684210525,48841.055555555555,26304.007188510317,5163.0,19,1
2280,19334,1533.56,2441.2230769230773,4060.017526531104,15936.46,1030.56,13,0.07692307692307693,1,0.07692307692307693,40194.583333333336,18490.183147027128,12615.0,13,1
2281,19353,1471.68,1532.937222222222,191.70567286722928,2049.35,1226.71,18,0.05555555555555555,1,0.05555555555555555,45860.82352941176,22001.158214498886,18446.0,18,0
2282,19371,1311.97,1302.4335294117645,245.8715003548901,1759.02,875.07,17,0.058823529411764705,1,0.058823529411764705,42474.4375,23554.616413684886,5256.0,17,0
2283,19391,534.32,250.65052631578945,189.98755182829112,594.62,10.0,19,0.05263157894736842,3,0.47368421052631576,34615.38888888889,22047.0223069823,879.0,19,0
2284,19409,831.2,841.0052941176472,92.88937547680352,1001.36,583.76,17,0.058823529411764705,1,0.058823529411764705,38403.625,24583.4455731901,7795.0,17,0
2285,19429,1450.37,1180.2873684210529,143.9190870609866,1484.26,959.29,19,0.05263157894736842,1,0.05263157894736842,41470.77777777778,25009.32048270276,666.0,19,0
2286,19448,384.85,387.2066666666667,209.85797763361435,739.91,10.0,18,0.05555555555555555,6,0.5555555555555556,51481.705882352944,23482.783695626636,11930.0,18,0
2287,19463,292.86,865.7692857142856,156.27608363033406,1093.85,554.06,14,0.07142857142857142,1,0.07142857142857142,40055.38461538462,29220.418190991215,3278.0,14,0
2288,19481,433.27,327.0270588235294,288.1792096240789,903.39,10.0,17,0.058823529411764705,1,0.058823529411764705,38177.3125,23023.129864605726,883.0,17,0
2289,19500,244.57,488.87722222222214,134.29128918382457,910.43,324.28,18,0.05555555555555555,1,0.05555555555555555,42356.882352941175,24071.989710248177,3238.0,18,0
2290,19510,826.72,979.8722222222223,54.519307767472995,1054.02,902.44,9,0.1111111111111111,1,0.1111111111111111,55217.125,14499.562450910618,30901.0,9,0
2291,19528,738.02,508.02705882352944,132.88150580332396,696.72,230.28,17,0.058823529411764705,1,0.058823529411764705,41942.6875,23642.122244611768,9185.0,17,0
2292,19547,1100.58,1427.5988888888887,269.8593892008749,2108.68,1033.47,18,0.05555555555555555,1,0.05555555555555555,45730.58823529412,28163.737549504203,2870.0,18,0
2293,19567,1629.49,1554.0163157894735,130.2120297058492,1776.59,1293.73,19,0.05263157894736842,1,0.05263157894736842,38267.555555555555,22529.24063946341,5769.0,19,0
2294,19586,1145.27,2920.900555555556,5424.832205120398,24637.65,1096.06,18,0.05555555555555555,4,0.4444444444444444,47031.41176470588,20358.18512926319,10815.0,18,1
2295,19599,244.11,1200.2099999999998,1748.7609813808176,6671.84,255.97,12,0.08333333333333333,2,0.25,42434.72727272727,31519.75147138984,3310.0,12,1
2296,19617,665.31,543.3800000000001,132.94665109546762,756.96,211.33,16,0.11764705882352941,1,0.058823529411764705,31611.6875,27332.359785228327,2443.0,17,0
2297,19635,507.74,476.5170588235294,69.97137251804358,655.33,398.45,17,0.058823529411764705,1,0.058823529411764705,38863.3125,24870.574248078123,1876.0,17,0
2298,19651,1906.13,1398.0466666666666,265.1249645966614,2018.64,1020.59,15,0.06666666666666667,1,0.06666666666666667,41670.57142857143,25682.369324302814,3344.0,15,0
2299,19662,1554.31,1560.555,189.51915337095735,1918.14,1273.07,10,0.1,1,0.1,36239.444444444445,25487.071703665326,6417.0,10,0
2300,19674,145.86,447.8663636363636,241.56117354710491,922.67,18.36,11,0.09090909090909091,5,0.6363636363636364,32557.4,27924.977661186727,597.0,11,0
2301,19685,1998.57,1875.466,186.9350838719747,2239.44,1603.58,10,0.1,2,0.3,36855.444444444445,27076.090758781593,8589.0,10,0
2302,19696,539.6,412.555,251.94839477118677,903.18,127.75,10,0.1,1,0.1,48667.88888888889,23897.78753590196,3102.0,10,0
2303,19706,1412.18,1202.2255555555555,357.19181279499924,1907.43,673.09,9,0.1111111111111111,4,0.5555555555555556,43228.875,24558.73729558528,7347.0,9,0
2304,19717,1240.41,1512.2440000000001,173.92682242828445,1716.0,1165.13,10,0.1,1,0.1,39689.11111111111,24651.646235314816,3094.0,10,0
2305,19736,1546.38,1803.3766666666666,113.37150212517099,2057.65,1599.6,18,0.05555555555555555,1,0.05555555555555555,36205.82352941176,26418.622516217834,1149.0,18,0
2306,19755,1480.67,1499.46,114.1178712611503,1753.69,1287.05,17,0.1111111111111111,1,0.05555555555555555,48783.64705882353,26269.988715598014,3915.0,18,0
2307,19769,1411.55,1737.2084615384615,138.05270948965796,2013.48,1530.92,13,0.07692307692307693,2,0.5384615384615384,32081.5,21809.90151076091,3561.0,13,0
2308,19782,1048.58,930.7808333333332,261.1668129918756,1553.8,623.73,12,0.08333333333333333,1,0.08333333333333333,31500.0,21157.191779628978,6504.0,12,0
2309,19799,1614.28,1693.9831250000002,290.0699371466302,2189.89,1222.56,16,0.0625,1,0.0625,42205.46666666667,24726.98067140041,4643.0,16,0
2310,19817,340.24,773.9782352941177,1028.1523816732815,4723.08,325.92,17,0.058823529411764705,1,0.058823529411764705,45928.8125,21947.583257141698,7346.0,17,1
2311,19832,1548.68,1821.8842857142859,226.62701487803142,2298.65,1505.02,14,0.07142857142857142,1,0.07142857142857142,44704.846153846156,24676.113797375503,3369.0,14,0
2312,19845,984.34,1206.8616666666665,213.66340482311438,1575.1,889.65,12,0.08333333333333333,1,0.08333333333333333,59015.90909090909,23823.589735615184,5269.0,12,0
2313,19862,1690.98,1662.1681250000001,84.84627944848262,1805.01,1532.08,16,0.0625,1,0.0625,47465.933333333334,22282.388995625693,10343.0,16,0
2314,19876,1145.46,1098.0269230769231,158.4112947564354,1338.19,835.99,13,0.07692307692307693,1,0.07692307692307693,49629.666666666664,30479.15830481047,5643.0,13,0
2315,19887,1933.37,1337.304,324.37257704340203,1944.2,894.04,10,0.1,1,0.1,46398.88888888889,22583.330110085873,20065.0,10,0
2316,19906,978.56,1124.8572222222222,240.1720187406262,1638.94,682.46,18,0.05555555555555555,1,0.05555555555555555,43428.0,22147.58904768192,9860.0,18,0
2317,19916,1589.06,1454.3644444444442,158.35574122139613,1615.73,1204.32,9,0.1111111111111111,3,0.4444444444444444,27161.25,20656.99269185688,5110.0,9,0
2318,19930,48.13,352.20846153846145,174.33892483924112,685.54,122.73,13,0.07692307692307693,1,0.07692307692307693,52693.75,26806.513638988432,999.0,13,0
2319,19945,408.16,409.21285714285716,50.56248250790934,496.29,311.26,13,0.14285714285714285,1,0.07142857142857142,44415.846153846156,26016.5091619602,13127.0,14,0
2320,19955,552.37,632.7511111111111,172.66128014442356,864.21,318.78,9,0.1111111111111111,1,0.1111111111111111,50361.625,25627.815089622003,17685.0,9,0
2321,19967,491.74,526.0427272727272,152.98928714723192,867.45,306.69,11,0.09090909090909091,1,0.09090909090909091,37569.7,28855.40706137721,5885.0,11,0
2322,19980,1546.34,1784.368333333333,245.63334837381782,2208.67,1511.73,12,0.08333333333333333,2,0.3333333333333333,46144.454545454544,29885.57356773879,6721.0,12,0
2323,19991,290.09,700.6940000000001,143.0524941877398,912.25,435.01,10,0.1,1,0.1,49747.555555555555,25275.578910833632,4609.0,10,0
2324,20001,2218.23,5431.687777777779,7043.137058571233,20440.25,1815.24,9,0.1111111111111111,2,0.2222222222222222,28538.375,17092.242082614976,6661.0,9,1
2325,20016,1007.1,907.6564285714284,124.98973869310805,1066.42,601.52,14,0.07142857142857142,3,0.35714285714285715,37173.692307692305,22400.819785536925,12219.0,14,0
2326,20030,830.58,723.8515384615386,247.26042758079157,1248.12,394.6,13,0.07692307692307693,4,0.5384615384615384,53332.5,26407.93200570961,2525.0,13,0
2327,20044,1438.09,1628.1384615384616,169.36735093902416,1810.56,1171.78,13,0.07692307692307693,1,0.07692307692307693,47158.833333333336,20769.4365609808,18002.0,13,0
2328,20056,1243.0,3127.026363636364,5765.238666671612,20503.56,1169.32,11,0.09090909090909091,1,0.09090909090909091,43739.8,22272.924104790953,15841.0,11,1
2329,20066,1193.16,1152.2822222222223,80.77201708787796,1301.9,1051.6,9,0.1111111111111111,1,0.1111111111111111,55962.125,25874.871668073753,9065.0,9,0
2330,20085,1198.66,1252.4177777777777,70.39919556321443,1391.07,1104.93,18,0.05555555555555555,1,0.05555555555555555,43816.76470588235,26505.974865418106,1379.0,18,0
2331,20101,1560.61,1540.1046666666666,246.96749620913585,2016.08,968.19,15,0.06666666666666667,2,0.2,47509.78571428572,23789.014669602213,7684.0,15,0
2332,20118,344.94,611.859375,230.77989437178013,1035.78,222.08,16,0.0625,1,0.0625,34151.2,24061.730869934167,1450.0,16,0
2333,20131,2076.1,1989.0008333333335,181.727222429579,2356.91,1629.88,12,0.08333333333333333,1,0.08333333333333333,43696.545454545456,21960.629805921493,2128.0,12,0
2334,20151,1976.99,1941.1799999999998,123.57120102282013,2214.09,1661.49,19,0.05263157894736842,1,0.05263157894736842,54815.27777777778,24967.06359045984,5747.0,19,0
2335,20164,1372.69,1415.1641666666667,188.73294872810646,1937.98,1196.33,12,0.08333333333333333,1,0.08333333333333333,49199.27272727273,25240.277689006947,270.0,12,0
2336,20182,555.08,1145.1658823529415,2121.364307748255,9370.85,498.31,17,0.058823529411764705,1,0.058823529411764705,50369.875,21828.645918837934,7993.0,17,1
2337,20192,1415.58,1514.5022222222224,140.8255574973678,1782.67,1389.38,9,0.1111111111111111,1,0.1111111111111111,32488.625,22002.510401818763,13622.0,9,0
2338,20204,438.79,427.0445454545454,121.99095125161018,627.2,235.17,11,0.09090909090909091,1,0.09090909090909091,34187.0,23469.9328598197,6169.0,11,0
2339,20217,514.3,365.97,163.18860505005188,684.08,192.69,12,0.08333333333333333,1,0.08333333333333333,45932.818181818184,24168.070563527333,8419.0,12,0
2340,20236,763.71,737.1288888888889,122.20587147196414,911.44,458.17,18,0.05555555555555555,1,0.05555555555555555,51092.17647058824,24669.383467253734,9692.0,18,0
2341,20250,1474.26,1010.8284615384614,243.61914743598436,1622.83,552.4,12,0.15384615384615385,3,0.38461538461538464,35343.916666666664,25599.361570371362,1064.0,13,0
2342,20264,2002.48,2567.132307692307,2852.9221459033715,12035.92,1493.12,13,0.07692307692307693,3,0.38461538461538464,34889.25,25053.199353394153,4048.0,13,1
2343,20280,1839.44,1560.7373333333335,389.0516229695465,2152.76,798.26,15,0.06666666666666667,1,0.06666666666666667,36193.28571428572,21818.43257582758,1508.0,15,0
2344,20295,1584.23,1514.7928571428572,132.08709238916634,1699.12,1334.33,14,0.07142857142857142,1,0.07142857142857142,42213.846153846156,24293.262319849626,1307.0,14,0
2345,20315,1014.61,1024.3200000000002,57.64343896364577,1153.01,947.41,19,0.05263157894736842,1,0.05263157894736842,48512.38888888889,27681.529091433324,3045.0,19,0
2346,20330,927.09,881.4764285714285,103.74873534778021,1035.25,681.4,14,0.07142857142857142,1,0.07142857142857142,34945.38461538462,20390.685449237444,5607.0,14,0
2347,20341,501.07,914.8969999999999,340.22756482651107,1538.68,488.01,10,0.1,4,0.6,35479.555555555555,16859.563162424398,13117.0,10,0
2348,20357,1627.05,1995.3953333333334,226.1657885227013,2383.18,1612.48,15,0.06666666666666667,1,0.06666666666666667,45521.857142857145,25244.994583411648,478.0,15,0
2349,20375,68.46,646.1882352941176,1013.4582635106101,4496.32,79.43,17,0.058823529411764705,1,0.058823529411764705,46868.5625,21641.02366022689,14051.0,17,1
2350,20386,1704.48,1789.6009999999999,56.01966608056293,1857.87,1706.2,10,0.1,3,0.4,42185.555555555555,26470.901378263978,7459.0,10,0
2351,20401,1468.07,1353.0714285714287,218.87420253712799,1751.77,1029.21,14,0.07142857142857142,1,0.07142857142857142,30191.69230769231,23801.602335363248,1431.0,14,0
2352,20412,1062.68,1633.848,1851.4942328280572,6901.52,967.33,10,0.1,1,0.1,42209.555555555555,29511.55714339346,3199.0,10,1
2353,20432,1309.64,1544.6942105263158,90.40998865143835,1661.37,1315.23,19,0.05263157894736842,2,0.3684210526315789,36525.72222222222,23507.051164442393,408.0,19,0
2354,20452,1154.05,1108.0110526315789,300.69256608508033,1692.88,518.83,19,0.05263157894736842,1,0.05263157894736842,48052.833333333336,19431.330375119942,16735.0,19,0
2355,20465,2063.01,3095.9466666666667,4798.187317542349,18311.29,1239.9,12,0.08333333333333333,2,0.25,50482.0,25352.38781259075,9150.0,12,1
2356,20480,1813.72,1834.9735714285714,191.78262252260598,2156.8,1487.77,14,0.07142857142857142,1,0.07142857142857142,36345.46153846154,22958.483238283927,2907.0,14,0
2357,20497,1151.97,929.875625,202.3338562201508,1182.55,457.74,16,0.0625,1,0.0625,35906.53333333333,20471.1124754116,3521.0,16,0
2358,20509,1026.47,752.9909090909092,368.7406830946253,1325.77,10.0,11,0.09090909090909091,1,0.09090909090909091,49838.5,25437.958300539765,10148.0,11,0
2359,20529,1440.98,1821.9236842105265,2321.841865457514,11391.54,844.44,19,0.05263157894736842,1,0.05263157894736842,49326.333333333336,25084.718171921046,684.0,19,1
2360,20541,1862.66,1851.76,54.59721622940131,1932.03,1734.35,11,0.09090909090909091,1,0.09090909090909091,31866.7,21541.11199053774,7613.0,11,0
2361,20561,621.89,657.4263157894737,189.53636101493458,982.98,323.75,19,0.05263157894736842,1,0.05263157894736842,47565.77777777778,26010.562918927324,2927.0,19,0
2362,20579,1424.33,2202.553529411765,3453.893609341386,15600.79,1182.59,17,0.058823529411764705,1,0.058823529411764705,48074.625,27370.457523578225,1452.0,17,1
2363,20599,1402.67,1405.6552631578948,185.94701166874938,1791.51,1062.25,19,0.05263157894736842,1,0.05263157894736842,44026.0,26288.047104877063,818.0,19,0
2364,20619,1539.66,1580.4689473684211,119.19405880490002,1769.5,1374.06,19,0.05263157894736842,4,0.3157894736842105,48504.0,27903.693805659495,4225.0,19,0
2365,20637,680.51,504.44588235294117,192.00855150418508,732.97,118.13,17,0.058823529411764705,1,0.058823529411764705,52770.0,20433.636749242658,15097.0,17,0
2366,20651,1384.11,1457.1992307692306,163.7554030386752,1720.06,1159.63,13,0.07692307692307693,1,0.07692307692307693,40409.833333333336,27712.29202106181,2184.0,13,0
2367,20663,1800.18,1805.3427272727274,96.68790121736112,1924.08,1641.74,11,0.09090909090909091,1,0.09090909090909091,43826.4,29128.154731195118,1971.0,11,0
2368,20675,827.35,1382.8836363636365,2342.762458984149,8416.94,291.18,11,0.09090909090909091,4,0.6363636363636364,49770.9,24302.743276565852,11881.0,11,1
2369,20689,922.07,702.4376923076924,237.86743679179258,987.29,117.84,13,0.07692307692307693,1,0.07692307692307693,43268.583333333336,26883.032524618517,696.0,13,0
