transaction_id,user_id,transaction_amount,merchant_id,device_id,transaction_time,location,is_fraud,fraud_score
4683,1313,2186.15,744,5847,2023-01-03 21:17:22,Hyderabad,0,0.03127749435529503
4684,1313,2102.66,379,5946,2023-01-04 14:33:08,Hyderabad,0,0.13816103251865666
4685,1313,1963.62,385,5618,2023-01-05 05:26:01,Hyderabad,0,0.22281503012248743
4686,1313,1927.23,882,6388,2023-01-05 09:56:30,Kolkata,0,0.03185507517597147
4687,1313,1699.86,831,5612,2023-01-05 15:44:10,Hyderabad,0,0.12433942207278967
4688,1313,2031.75,376,6730,2023-01-05 19:41:06,Hyderabad,0,0.2402822944885046
4689,1313,2236.13,357,6646,2023-01-06 14:25:01,Hyderabad,0,0.025557550863361554
4690,1313,2014.87,615,5459,2023-01-07 08:13:39,Hyderabad,0,0.17431524665527362
4691,1313,1981.45,777,6459,2023-01-07 18:59:00,Delhi,0,0.19790782198293147
4692,1313,1949.09,217,5665,2023-01-08 14:11:42,Hyderabad,0,0.256599988866651
4693,1314,1222.0,676,6533,2023-01-01 11:47:23,Bangalore,0,0.18945448068889553
4694,1314,1426.43,491,6147,2023-01-01 21:22:42,Bangalore,0,0.09720104616575515
4695,1314,1938.32,273,5029,2023-01-02 05:38:31,Bangalore,0,0.059651349178139135
4696,1314,24822.83,943,6608,2023-01-02 21:36:46,Bangalore,1,0.8957461524314668
4697,1314,1335.81,955,5226,2023-01-03 14:12:01,Bangalore,0,0.20524677506581637
4698,1314,2041.91,331,5565,2023-01-03 16:43:19,Bangalore,0,0.18260017830217287
4699,1314,1785.82,274,6968,2023-01-04 09:15:08,Bangalore,0,0.023670307840259707
4700,1314,1467.63,342,5138,2023-01-04 18:21:19,Bangalore,0,0.24913449968467039
4701,1314,1577.76,767,5387,2023-01-05 11:22:01,Bangalore,0,0.24219663488064486
4702,1314,1410.9,362,5559,2023-01-06 06:04:48,Bangalore,0,0.18817743271337373
4703,1314,1942.52,396,6983,2023-01-07 00:29:04,Bangalore,0,0.14042293923560759
4704,1314,1816.42,857,5159,2023-01-07 04:55:33,Bangalore,0,0.22031327813658272
4705,1314,1511.0,400,5351,2023-01-07 17:43:19,Bangalore,0,0.07983880295682788
4706,1314,1877.66,590,5865,2023-01-07 19:06:14,Bangalore,0,0.21555309036494402
4707,1314,1406.97,331,6999,2023-01-08 14:20:49,Hyderabad,0,0.2945531316793577
4708,1314,1740.71,697,6077,2023-01-09 04:55:30,Bangalore,0,0.1996469717117752
4709,1314,1242.41,831,5022,2023-01-09 09:22:23,Bangalore,0,0.059440342005215724
4710,1314,1673.64,737,5197,2023-01-10 06:50:56,Bangalore,0,0.09936906651915525
4711,1315,1437.63,698,6781,2023-01-01 16:51:06,Chennai,0,0.14845730815115646
4712,1315,1559.88,374,5772,2023-01-02 09:28:57,Chennai,0,0.1714765893549006
4713,1315,1572.27,560,6822,2023-01-02 17:23:15,Chennai,0,0.07249568825510096
4714,1315,1383.48,906,5707,2023-01-03 14:50:11,Chennai,0,0.2206043268259629
4715,1315,1396.59,846,6190,2023-01-04 00:27:25,Chennai,0,0.20432649168922298
4716,1315,1440.83,395,6651,2023-01-04 21:03:06,Chennai,0,0.14089047664746174
4717,1315,1524.37,508,5752,2023-01-04 23:24:27,Chennai,0,0.09039368849616573
4718,1315,1386.79,515,5756,2023-01-05 16:47:47,Chennai,0,0.1820138620010423
4719,1315,1576.82,758,5733,2023-01-06 03:53:02,Chennai,0,0.06331341076384621
4720,1315,1435.99,223,6984,2023-01-06 14:27:44,Chennai,0,0.23927487305005593
4721,1315,1481.49,782,6212,2023-01-07 13:03:58,Chennai,0,0.1550040087073107
4722,1315,1424.1,441,6229,2023-01-07 17:08:59,Chennai,0,0.0800334241680316
4723,1315,11062.33,992,6064,2023-01-07 20:25:45,Chennai,1,0.817983122707479
4724,1315,20021.71,286,7820,2023-01-08 09:20:23,Kolkata,1,0.7335925334156326
4725,1315,1541.93,306,6474,2023-01-08 16:34:20,Chennai,0,0.09939262642784302
4726,1315,1516.23,926,5935,2023-01-09 13:23:12,Chennai,0,0.2539497873073457
4727,1315,1397.73,674,6851,2023-01-09 22:53:27,Chennai,0,0.26196822101100714
4728,1315,1745.23,232,6663,2023-01-10 07:11:59,Chennai,0,0.11660282510834691
4729,1315,1419.0,426,6562,2023-01-10 16:06:14,Chennai,0,0.06325702728910448
4730,1315,1444.32,845,5261,2023-01-11 05:55:23,Chennai,0,0.03764835726195572
4731,1316,803.8,258,6701,2023-01-01 05:59:08,Delhi,0,0.04766656336865877
4732,1316,1234.12,611,6300,2023-01-01 18:16:57,Delhi,0,0.013731786126840183
4733,1316,793.64,703,5161,2023-01-01 22:00:24,Delhi,0,0.09451594609704096
4734,1316,932.93,846,6005,2023-01-02 05:14:14,Delhi,0,0.08035626093229985
4735,1316,892.5,954,5158,2023-01-02 15:28:01,Delhi,0,0.06336145155186212
4736,1316,862.37,477,5794,2023-01-03 12:51:23,Delhi,0,0.0504949643982722
4737,1316,964.34,983,6396,2023-01-04 06:46:00,Delhi,0,0.27761239761395473
4738,1316,977.47,710,6238,2023-01-04 22:18:04,Delhi,0,0.15308897735030452
4739,1316,848.29,995,5379,2023-01-05 01:01:11,Delhi,0,0.0086749935480113
4740,1316,1022.02,912,5223,2023-01-05 19:10:36,Delhi,0,0.11590075191870998
4741,1316,1139.81,976,5098,2023-01-06 12:02:16,Delhi,0,0.27821955594325787
4742,1316,950.95,383,6733,2023-01-06 17:28:28,Delhi,0,0.21531120555641267
4743,1316,899.91,864,6497,2023-01-06 22:23:27,Delhi,0,0.026251791691321146
4744,1316,937.34,841,5299,2023-01-07 22:00:29,Delhi,0,0.14410483598143464
4745,1316,998.84,693,5740,2023-01-08 18:29:18,Delhi,0,0.030224766466782103
4746,1316,931.39,299,5525,2023-01-08 23:49:46,Delhi,0,0.1658084795720972
4747,1316,1164.11,232,6111,2023-01-09 12:48:01,Delhi,0,0.010630873883699498
4748,1316,946.64,713,6825,2023-01-09 15:07:33,Delhi,0,0.23196725975780427
4749,1317,540.28,656,5190,2023-01-01 22:07:07,Chennai,0,0.11787903106452469
4750,1317,356.32,647,5277,2023-01-02 18:50:41,Chennai,0,0.29788095323834635
4751,1317,479.32,813,5544,2023-01-03 05:23:00,Chennai,0,0.013873986903347468
4752,1317,757.87,838,5813,2023-01-04 02:01:00,Delhi,0,0.11967634937285855
4753,1317,443.03,758,6125,2023-01-04 16:43:40,Chennai,0,0.16708111981888377
4754,1317,587.84,403,5759,2023-01-05 01:15:00,Mumbai,0,0.07349853303012722
4755,1317,706.88,489,5790,2023-01-06 00:17:06,Chennai,0,0.07949888987122417
4756,1317,704.69,756,6843,2023-01-06 14:55:45,Chennai,0,0.09982812110030204
4757,1317,3521.0,325,7137,2023-01-07 01:24:41,Bangalore,1,0.8669595859657417
4758,1317,396.22,985,5213,2023-01-07 08:20:07,Chennai,0,0.2990998926411199
4759,1317,700.21,973,6319,2023-01-07 23:01:21,Chennai,0,0.05123574955732223
4760,1317,639.11,357,6882,2023-01-08 14:08:07,Chennai,0,0.03872274032012461
4761,1317,5133.58,380,6096,2023-01-08 20:54:38,Chennai,1,0.9605567100164969
4762,1317,387.32,231,6732,2023-01-09 17:57:14,Bangalore,0,0.0973254486867856
4763,1317,670.48,921,5106,2023-01-10 12:13:51,Hyderabad,0,0.2273124612221457
4764,1317,674.81,584,6794,2023-01-10 12:30:07,Chennai,0,0.18341895475941658
4765,1317,501.26,752,5064,2023-01-11 03:22:18,Delhi,0,0.17246317954086518
4766,1318,658.09,370,6604,2023-01-01 11:33:52,Hyderabad,0,0.227013869568699
4767,1318,563.57,654,6083,2023-01-01 12:54:15,Hyderabad,0,0.27541097192975006
4768,1318,694.17,615,5013,2023-01-01 21:57:14,Hyderabad,0,0.14295867455544659
4769,1318,829.04,233,5666,2023-01-02 11:46:23,Hyderabad,0,0.26474349218456183
4770,1318,749.14,570,5935,2023-01-03 05:26:56,Hyderabad,0,0.189027800463515
4771,1318,573.97,711,6414,2023-01-04 04:47:13,Hyderabad,0,0.2643765749673708
4772,1318,682.83,726,6243,2023-01-04 16:42:02,Hyderabad,0,0.16432097964600648
4773,1318,251.98,456,6299,2023-01-05 00:46:22,Hyderabad,0,0.16367559129976536
4774,1318,615.74,877,5050,2023-01-05 01:50:56,Hyderabad,0,0.21027320367134136
4775,1318,414.99,865,5942,2023-01-05 05:34:41,Hyderabad,0,0.20904481105187378
4776,1318,581.23,472,6958,2023-01-05 16:27:30,Hyderabad,0,0.09972649254932667
4777,1318,220.42,356,6135,2023-01-06 15:38:25,Hyderabad,0,0.11157637375283203
4778,1318,245.98,495,6399,2023-01-06 21:47:18,Hyderabad,0,0.2680646225991028
4779,1318,824.73,990,5005,2023-01-07 08:59:11,Hyderabad,0,0.29265687194503126
4780,1318,225.18,823,6107,2023-01-07 22:17:04,Hyderabad,0,0.196854252309109
4781,1318,598.06,219,6196,2023-01-08 15:55:24,Hyderabad,0,0.07444271870702923
4782,1318,554.41,426,6589,2023-01-08 21:39:32,Hyderabad,0,0.007753822904945018
4783,1318,688.57,578,5827,2023-01-09 19:44:22,Hyderabad,0,0.08848421987075071
4784,1318,652.5,312,5384,2023-01-09 22:57:58,Hyderabad,0,0.12318580087310425
4785,1319,825.61,259,5676,2023-01-01 10:37:39,Hyderabad,0,0.27749265454404165
4786,1319,735.04,467,5088,2023-01-02 10:10:28,Hyderabad,0,0.21361123229820547
4787,1319,699.4,550,6006,2023-01-02 18:42:09,Hyderabad,0,0.21729651875560202
4788,1319,1136.87,222,5201,2023-01-03 06:13:39,Hyderabad,0,0.1765628819885662
4789,1319,6879.67,932,7141,2023-01-03 18:20:22,Bangalore,1,0.727750304657272
4790,1319,805.89,897,5259,2023-01-04 05:07:33,Hyderabad,0,0.1505867132771535
4791,1319,781.62,724,6601,2023-01-04 19:50:42,Hyderabad,0,0.25824760451202233
4792,1319,926.97,624,5381,2023-01-05 02:03:25,Hyderabad,0,0.29151213911040974
4793,1319,530.56,379,6767,2023-01-05 07:43:34,Hyderabad,0,0.19891642628204836
4794,1319,581.73,695,5028,2023-01-05 21:17:59,Hyderabad,0,0.046306200458852816
4795,1319,628.58,713,5877,2023-01-06 04:32:28,Hyderabad,0,0.12422329344015733
4796,1319,793.51,287,6594,2023-01-06 10:01:26,Hyderabad,0,0.003649820784578528
4797,1319,695.58,472,6177,2023-01-07 07:57:19,Hyderabad,0,0.2982157247552564
4798,1319,905.78,505,5451,2023-01-07 16:41:46,Hyderabad,0,0.26448282835196385
4799,1319,847.01,345,5199,2023-01-08 03:46:31,Hyderabad,0,0.24970624852398848
4800,1319,872.32,398,5319,2023-01-08 15:34:35,Hyderabad,0,0.12638218450716024
4801,1319,637.21,225,6123,2023-01-09 00:31:50,Hyderabad,0,0.15618054885805502
4802,1319,548.83,464,6488,2023-01-09 23:51:59,Hyderabad,0,0.2299489467400197
4803,1320,1178.81,835,5858,2023-01-01 02:11:49,Chennai,0,0.0017670994169339037
4804,1320,1486.52,991,6390,2023-01-01 03:06:05,Delhi,0,0.20448208539697796
4805,1320,1979.69,257,5602,2023-01-01 20:30:28,Chennai,0,0.15431175936833827
4806,1320,6967.5,778,5197,2023-01-02 08:01:16,Chennai,1,0.7461962965872878
4807,1320,1289.19,749,6793,2023-01-02 18:30:07,Chennai,0,0.21657719225481054
4808,1320,1384.6,409,6650,2023-01-03 16:54:13,Bangalore,0,0.002319390165162283
4809,1320,1366.47,449,6217,2023-01-04 12:16:25,Chennai,0,0.00706008726521784
4810,1320,1239.29,402,6659,2023-01-05 05:53:41,Chennai,0,0.19422212578983453
4811,1320,1455.62,481,5967,2023-01-06 01:06:04,Chennai,0,0.12869758817916066
4812,1320,1131.16,830,6804,2023-01-06 19:53:03,Kolkata,0,0.12251725171148456
4813,1320,1680.69,597,6079,2023-01-06 22:24:16,Mumbai,0,0.28264848365666284
4814,1320,1564.61,977,6064,2023-01-07 05:53:17,Chennai,0,0.13699598769929286
4815,1320,1349.42,485,5653,2023-01-07 21:36:49,Chennai,0,0.01330469624424282
4816,1320,871.89,374,6344,2023-01-08 09:18:11,Hyderabad,0,0.2178267770358436
4817,1320,13269.9,984,7200,2023-01-09 04:50:37,Bangalore,1,0.975747832265652
4818,1320,1425.27,883,6476,2023-01-09 23:17:43,Hyderabad,0,0.18354227689313488
4819,1321,1493.84,361,5202,2023-01-01 09:37:52,Kolkata,0,0.10191770621855895
4820,1321,1632.3,899,6873,2023-01-02 02:00:54,Kolkata,0,0.26917469527189136
4821,1321,1576.95,943,5605,2023-01-02 10:14:20,Kolkata,0,0.22518036905207828
4822,1321,1574.76,359,6971,2023-01-02 11:16:56,Kolkata,0,0.2789828459076897
4823,1321,1447.68,366,6419,2023-01-02 20:40:19,Kolkata,0,0.08526064047442929
4824,1321,1315.83,409,6161,2023-01-02 23:24:39,Kolkata,0,0.2909695190974371
4825,1321,1405.34,596,6751,2023-01-03 17:42:58,Kolkata,0,0.14646957620473278
4826,1321,1593.15,589,6835,2023-01-04 03:26:13,Kolkata,0,0.16101204544981548
4827,1321,1377.61,425,5329,2023-01-04 10:45:59,Kolkata,0,0.053540104448208246
4828,1321,1188.95,763,6363,2023-01-05 06:10:30,Kolkata,0,0.032636608533622435
4829,1321,1658.13,905,5772,2023-01-05 20:21:14,Kolkata,0,0.11112179658879845
4830,1321,1637.35,693,6299,2023-01-06 03:14:51,Kolkata,0,0.1830652102622871
4831,1321,1511.26,494,6902,2023-01-06 07:48:30,Kolkata,0,0.21656855316165477
4832,1321,1917.71,926,5530,2023-01-06 19:49:48,Kolkata,0,0.1985440951819533
4833,1321,17932.28,980,7251,2023-01-06 21:35:53,Delhi,1,0.9960333389929794
4834,1321,13750.46,836,5227,2023-01-07 17:53:14,Kolkata,1,0.7013110502564369
4835,1321,2016.34,876,6269,2023-01-08 13:52:05,Kolkata,0,0.20854445107729191
4836,1321,2135.85,343,6319,2023-01-09 07:46:19,Kolkata,0,0.07025534011858482
4837,1321,15286.5,814,7044,2023-01-10 03:45:11,Hyderabad,1,0.7726442679356651
4838,1322,1461.34,648,6871,2023-01-01 08:18:10,Hyderabad,0,0.297371473930945
4839,1322,1524.61,373,6797,2023-01-02 08:03:00,Hyderabad,0,0.2384303486396175
4840,1322,1227.68,540,6653,2023-01-02 21:38:42,Hyderabad,0,0.02823050219430573
4841,1322,1351.62,228,5275,2023-01-03 08:24:40,Hyderabad,0,0.06950583656098819
4842,1322,1544.32,520,6267,2023-01-03 18:50:46,Hyderabad,0,0.2390958359103259
4843,1322,1533.9,757,6705,2023-01-04 03:41:49,Hyderabad,0,0.038425913798460797
4844,1322,1364.78,579,5542,2023-01-05 02:33:32,Hyderabad,0,0.2438824508398359
4845,1322,1338.61,906,6892,2023-01-06 01:44:24,Hyderabad,0,0.029268537073045296
4846,1322,1766.08,657,5645,2023-01-06 09:58:48,Hyderabad,0,0.02812811875595875
4847,1322,1664.26,962,5920,2023-01-06 17:31:45,Hyderabad,0,0.1341529267483141
4848,1322,1125.87,236,5940,2023-01-07 15:22:09,Hyderabad,0,0.13789572759671803
4849,1323,524.56,492,6247,2023-01-01 18:41:55,Mumbai,0,0.2576961076581657
4850,1323,854.75,688,6257,2023-01-01 22:37:28,Mumbai,0,0.07441697344581778
4851,1323,615.39,459,5949,2023-01-02 03:43:30,Mumbai,0,0.16430836554985087
4852,1323,684.09,715,5459,2023-01-02 11:03:52,Mumbai,0,0.006351912717332886
4853,1323,719.48,361,6947,2023-01-02 12:28:36,Mumbai,0,0.003908875169485071
4854,1323,863.68,527,5327,2023-01-02 20:06:03,Mumbai,0,0.22521914327967746
4855,1323,746.3,830,5666,2023-01-02 22:48:45,Mumbai,0,0.1862123619085561
4856,1323,830.72,320,5263,2023-01-03 21:18:46,Mumbai,0,0.1294854650033527
4857,1323,599.66,479,6398,2023-01-04 21:08:43,Mumbai,0,0.15408825164157738
4858,1323,564.05,847,5067,2023-01-05 13:17:49,Mumbai,0,0.1446364426185842
4859,1323,6660.27,661,6583,2023-01-06 08:32:24,Mumbai,1,0.9876028474826692
4860,1323,605.26,648,5282,2023-01-06 18:36:10,Mumbai,0,0.0781025217015553
4861,1323,587.34,647,5030,2023-01-06 19:14:51,Mumbai,0,0.21413431689331097
4862,1323,804.97,224,6603,2023-01-06 21:27:58,Mumbai,0,0.2059713995833298
4863,1323,694.14,871,5902,2023-01-07 13:46:25,Mumbai,0,0.10858322878645313
4864,1323,628.66,890,5558,2023-01-08 04:09:52,Mumbai,0,0.25750369629450365
4865,1323,918.92,779,6880,2023-01-08 20:41:53,Mumbai,0,0.23811665167679308
4866,1324,1958.16,733,5350,2023-01-01 04:25:20,Mumbai,0,0.07191888134677615
4867,1324,1333.23,310,5921,2023-01-01 11:45:21,Mumbai,0,0.12967612079639215
4868,1324,2222.25,961,5930,2023-01-01 23:48:36,Mumbai,0,0.1582840811857851
4869,1324,2140.31,765,5253,2023-01-02 13:53:49,Mumbai,0,0.1712025204479753
4870,1324,1968.34,299,6555,2023-01-02 23:05:46,Mumbai,0,0.19959684834251293
4871,1324,2201.38,897,6370,2023-01-03 02:27:00,Mumbai,0,0.2052894793455393
4872,1324,2332.82,995,6538,2023-01-03 10:03:31,Mumbai,0,0.21623933309084675
4873,1324,2065.06,387,5260,2023-01-04 09:55:18,Mumbai,0,0.04104635253439332
4874,1324,1728.77,896,6296,2023-01-04 13:51:28,Mumbai,0,0.07859987741673273
4875,1324,1921.8,537,6411,2023-01-05 11:17:38,Mumbai,0,0.007114668564636495
4876,1324,1941.47,246,6352,2023-01-05 13:46:05,Mumbai,0,0.045694717682219006
4877,1324,1907.77,597,6004,2023-01-05 13:57:50,Mumbai,0,0.26959469134398883
4878,1324,1879.26,236,6462,2023-01-05 19:09:08,Mumbai,0,0.04167551115306961
4879,1324,1777.73,573,6101,2023-01-06 06:04:09,Mumbai,0,0.23891640922118867
4880,1324,2133.26,519,5957,2023-01-06 21:34:39,Mumbai,0,0.22617104575114177
4881,1324,2250.65,494,5780,2023-01-07 18:39:55,Mumbai,0,0.2758912542132914
4882,1324,1838.12,816,5920,2023-01-08 04:17:47,Mumbai,0,0.05126947630783994
4883,1324,1850.64,278,6590,2023-01-08 13:16:23,Mumbai,0,0.27949750235628146
4884,1325,1694.58,497,5437,2023-01-01 05:41:31,Hyderabad,0,0.09002791297618234
4885,1325,1804.77,983,5157,2023-01-02 01:23:28,Hyderabad,0,0.16325311391093347
4886,1325,1699.19,919,5673,2023-01-02 21:41:50,Hyderabad,0,0.01074881561309403
4887,1325,1780.9,297,6378,2023-01-03 00:30:56,Hyderabad,0,0.07982492119851613
4888,1325,1247.48,674,5238,2023-01-03 05:47:51,Hyderabad,0,0.051697066939443335
4889,1325,1585.71,253,6233,2023-01-03 07:07:22,Hyderabad,0,0.29833688969622757
4890,1325,1848.76,751,5009,2023-01-03 18:06:09,Hyderabad,0,0.0031415631065184746
4891,1325,1777.42,934,6075,2023-01-04 09:53:37,Hyderabad,0,0.10583525023649036
4892,1325,1749.97,493,6082,2023-01-05 07:31:24,Hyderabad,0,0.0940193985725044
4893,1325,1675.02,306,6565,2023-01-06 02:50:03,Hyderabad,0,0.24310186664894762
4894,1325,1987.56,294,6988,2023-01-06 13:01:39,Hyderabad,0,0.234235793350912
4895,1325,1879.78,567,6040,2023-01-07 04:36:03,Hyderabad,0,0.24783384803945957
4896,1325,1125.11,349,5247,2023-01-07 21:27:31,Hyderabad,0,0.29317328821829686
4897,1326,1357.1,704,5693,2023-01-01 21:09:38,Hyderabad,0,0.10177328340315844
4898,1326,1382.1,725,6674,2023-01-02 13:57:46,Hyderabad,0,0.04691665914541152
4899,1326,1541.72,558,6512,2023-01-02 22:49:35,Hyderabad,0,0.28513357271443207
4900,1326,1095.09,249,6552,2023-01-03 22:31:15,Hyderabad,0,0.2800856359003419
4901,1326,1180.11,728,5212,2023-01-04 07:45:21,Hyderabad,0,0.18939065917998657
4902,1326,1430.57,396,6107,2023-01-04 15:57:09,Hyderabad,0,0.29867204381257706
4903,1326,1044.77,802,5583,2023-01-05 11:27:35,Hyderabad,0,0.2977440114955826
4904,1326,1119.04,839,6829,2023-01-06 01:00:13,Hyderabad,0,0.16926861593702194
4905,1326,1623.93,311,6291,2023-01-06 17:41:32,Hyderabad,0,0.025827469162050542
4906,1326,1429.29,251,6421,2023-01-06 22:51:07,Hyderabad,0,0.004981650549462357
4907,1326,1652.49,887,6044,2023-01-07 12:32:14,Hyderabad,0,0.07640043197553566
4908,1326,1001.68,854,5806,2023-01-07 15:06:32,Hyderabad,0,0.15455838706459796
4909,1326,1288.86,292,6124,2023-01-08 06:52:36,Hyderabad,0,0.21801061992090653
4910,1326,896.57,230,6321,2023-01-08 16:06:01,Hyderabad,0,0.1016218385078291
4911,1326,1495.73,222,6546,2023-01-09 13:49:41,Hyderabad,0,0.09773461835995476
4912,1326,1625.46,414,5208,2023-01-09 19:42:35,Hyderabad,0,0.11378633365997418
4913,1326,1606.86,488,6961,2023-01-10 15:11:25,Hyderabad,0,0.10831474114566203
4914,1326,856.39,227,6417,2023-01-11 02:39:34,Hyderabad,0,0.20045563333031982
4915,1326,1806.99,410,6011,2023-01-11 09:43:21,Hyderabad,0,0.047573060545656166
4916,1326,842.89,219,5581,2023-01-12 01:47:07,Hyderabad,0,0.10107657925856045
4917,1327,1293.76,820,5783,2023-01-01 20:30:01,Kolkata,0,0.18332688248941612
4918,1327,1339.19,470,6571,2023-01-02 04:36:35,Kolkata,0,0.2148503096909627
4919,1327,1418.79,723,6347,2023-01-02 22:57:13,Kolkata,0,0.015206141767851887
4920,1327,16791.95,235,5159,2023-01-03 12:33:19,Kolkata,1,0.9508962812114223
4921,1327,1390.89,405,5407,2023-01-04 01:28:21,Kolkata,0,0.15395849948480986
4922,1327,1376.36,343,5539,2023-01-04 13:34:41,Kolkata,0,0.29969277087148966
4923,1327,1286.91,483,5470,2023-01-04 13:41:52,Kolkata,0,0.23348518851419037
4924,1327,1346.98,328,6050,2023-01-05 12:51:35,Kolkata,0,0.021600931800475797
4925,1327,1320.91,672,6200,2023-01-06 06:55:52,Kolkata,0,0.20199009716044117
4926,1327,1338.87,622,5667,2023-01-06 11:21:42,Kolkata,0,0.20624022894201535
4927,1327,13503.19,240,7235,2023-01-06 14:59:47,Bangalore,1,0.817401912393332
4928,1328,1054.1,593,5139,2023-01-01 03:39:35,Mumbai,0,0.14250454073918553
4929,1328,1240.36,720,6251,2023-01-01 10:08:10,Mumbai,0,0.2727138624659749
4930,1328,1219.35,737,5168,2023-01-01 21:50:58,Mumbai,0,0.15092019064423007
4931,1328,12235.63,712,5968,2023-01-02 05:11:53,Mumbai,1,0.8153681561844793
4932,1328,1025.61,789,5063,2023-01-02 10:23:56,Mumbai,0,0.2682004624181629
4933,1328,787.5,987,6658,2023-01-02 16:07:19,Mumbai,0,0.18048211323366645
4934,1328,1155.55,818,5703,2023-01-02 22:21:51,Mumbai,0,0.1266489347683975
4935,1328,917.64,285,6068,2023-01-03 13:44:07,Mumbai,0,0.1604227123213307
4936,1328,1157.26,956,5163,2023-01-04 10:44:53,Mumbai,0,0.27732181406971723
4937,1328,1272.64,856,6622,2023-01-05 00:50:36,Mumbai,0,0.0631667264769102
4938,1328,1139.61,332,5468,2023-01-05 17:44:50,Mumbai,0,0.2131750394055031
4939,1328,1166.87,650,6148,2023-01-06 01:06:47,Mumbai,0,0.15544181251327369
4940,1328,1113.27,688,6323,2023-01-06 15:31:39,Mumbai,0,0.24214198104074913
4941,1329,700.48,843,6579,2023-01-01 00:45:00,Hyderabad,0,0.2909497534535776
4942,1329,649.11,540,6400,2023-01-01 10:03:42,Hyderabad,0,0.05165854778577523
4943,1329,653.8,371,5328,2023-01-01 19:56:39,Hyderabad,0,0.20218726568843848
4944,1329,699.06,294,5271,2023-01-02 12:09:51,Hyderabad,0,0.25207503211697185
4945,1329,756.4,327,5953,2023-01-02 19:48:54,Hyderabad,0,0.00983984330935469
4946,1329,771.76,479,5496,2023-01-03 13:24:22,Hyderabad,0,0.014049406978171442
4947,1329,854.31,608,6207,2023-01-03 18:51:08,Hyderabad,0,0.04858093629302233
4948,1329,745.79,388,5902,2023-01-04 09:39:07,Hyderabad,0,0.2810077312851586
4949,1329,797.5,689,6466,2023-01-05 06:03:14,Hyderabad,0,0.16307780589301787
4950,1329,642.22,761,6084,2023-01-05 19:26:17,Hyderabad,0,0.27574462861700916
4951,1329,533.38,518,6407,2023-01-05 23:09:04,Hyderabad,0,0.009158973915518643
4952,1329,747.78,390,5907,2023-01-06 09:21:54,Hyderabad,0,0.17233047905758014
4953,1329,752.54,747,5021,2023-01-07 04:14:47,Hyderabad,0,0.1641388396330735
4954,1329,693.86,447,6890,2023-01-07 16:51:03,Hyderabad,0,0.05362996652507379
4955,1329,714.49,580,5534,2023-01-08 16:13:13,Hyderabad,0,0.14024387734957736
4956,1329,714.87,256,6506,2023-01-09 14:43:30,Hyderabad,0,0.2250721533578957
4957,1329,764.63,526,6568,2023-01-10 08:51:59,Hyderabad,0,0.07000029442361846
4958,1329,796.77,375,5728,2023-01-10 18:51:02,Hyderabad,0,0.18510827996098078
4959,1329,746.9,750,5722,2023-01-11 03:13:00,Hyderabad,0,0.023773132673385478
4960,1330,781.49,380,5366,2023-01-01 18:34:10,Hyderabad,0,0.1910466098753764
4961,1330,994.81,847,6452,2023-01-02 12:32:00,Hyderabad,0,0.08599066113960295
4962,1330,819.95,557,6960,2023-01-03 04:27:00,Hyderabad,0,0.22399251524593017
4963,1330,888.14,691,6890,2023-01-03 07:58:09,Hyderabad,0,0.10268490733953078
4964,1330,888.41,565,6642,2023-01-03 22:13:46,Hyderabad,0,0.2786155286657416
4965,1330,894.36,680,6057,2023-01-04 21:58:01,Hyderabad,0,0.15125790052833235
4966,1330,965.02,689,6909,2023-01-05 17:49:50,Hyderabad,0,0.11650296319676229
4967,1330,886.7,451,5842,2023-01-06 05:47:33,Hyderabad,0,0.20997174985619682
4968,1330,731.32,510,5141,2023-01-06 19:51:13,Hyderabad,0,0.021557461752818485
4969,1330,798.37,501,6410,2023-01-07 13:38:47,Hyderabad,0,0.23029436171505238
4970,1330,973.68,955,5487,2023-01-08 01:00:43,Hyderabad,0,0.2983793239824877
4971,1330,799.91,385,6533,2023-01-08 04:08:06,Hyderabad,0,0.14215552760677588
4972,1330,971.17,261,6448,2023-01-08 11:47:19,Hyderabad,0,0.02770648035999753
4973,1330,796.01,333,5507,2023-01-09 08:01:32,Hyderabad,0,0.24553600111120133
4974,1330,858.32,637,5184,2023-01-09 13:19:15,Hyderabad,0,0.0947804369032831
4975,1330,906.66,394,5851,2023-01-09 14:20:55,Hyderabad,0,0.1075100771035813
4976,1330,813.31,882,6912,2023-01-10 00:58:22,Hyderabad,0,0.17256098775105508
4977,1330,970.46,575,6868,2023-01-10 05:06:39,Hyderabad,0,0.2947737043518231
4978,1330,975.57,821,5577,2023-01-11 02:55:14,Hyderabad,0,0.1304044226949116
4979,1331,28018.06,485,5782,2023-01-01 23:02:44,Kolkata,1,0.8794680518561964
4980,1331,1646.53,341,6023,2023-01-02 22:07:35,Kolkata,0,0.03442248813027945
4981,1331,1463.54,471,6894,2023-01-03 19:16:24,Kolkata,0,0.16614783427269958
4982,1331,1596.06,989,6966,2023-01-04 05:45:55,Kolkata,0,0.2166713000697047
4983,1331,1500.81,621,6070,2023-01-04 19:06:41,Kolkata,0,0.1804382859806238
4984,1331,1686.02,628,5916,2023-01-04 20:49:47,Kolkata,0,0.059005341847495674
4985,1331,1502.94,675,5600,2023-01-05 18:56:22,Kolkata,0,0.18007401216637256
4986,1331,1574.69,675,6122,2023-01-06 02:53:02,Kolkata,0,0.02880545950207365
